id,target
250,17.42643741347952
251,-0.7730819294570379
252,-254.1823079516702
253,-253.52925299367277
254,-165.87876613113264
255,46.711104060432405
256,131.61202233784752
257,70.78163997193599
258,119.87591370926982
259,93.84301017318082
260,22.128800319029345
261,-306.1450315727469
262,187.13467467956258
263,-130.0869330801298
264,-43.90174421509141
265,-84.82944298420134
266,-87.51397384644777
267,137.06420643038476
268,162.66311445001264
269,-40.430678114974604
270,-142.3156931423846
271,113.29541408735757
272,-19.81622832525572
273,88.16638690701163
274,105.9927181452269
275,25.300007380551676
276,-50.88375209065862
277,-26.95248173998788
278,30.109285066201096
279,73.89388490450827
280,28.36081662600281
281,-128.4163303419389
282,-15.277630104087576
283,-11.037443670300222
284,-126.79478496692899
285,162.12011239990304
286,-10.083883345443157
287,-133.3363164863452
288,206.4506946839759
289,48.837644989155876
290,93.20136962043574
291,31.390590106331516
292,207.0382286959131
293,-38.99701952844456
294,-30.728941035104548
295,-40.175169768572815
296,52.35981075986189
297,-62.40405628036085
298,93.638232431364
299,-84.29149854256885
300,-95.53138433183
301,-24.380495842658334
302,-89.80792790032076
303,-23.17490106991238
304,59.66483827155611
305,-32.43137819774058
306,-74.09462201932193
307,-179.732440894999
308,-163.68503803818075
309,41.188351972212864
310,80.27849216459991
311,301.57780411021804
312,128.5543274153514
313,130.8329884743022
314,52.51492539509847
315,-21.287399674539934
316,183.267571530658
317,-58.87578622342258
318,129.46959721942406
319,152.6554865781808
320,-33.32236943860786
321,-202.13856847372958
322,-98.86067937466728
323,4.343121916899237
324,-44.804437317436026
325,-37.81962876361691
326,157.82371356500872
327,134.01462687740366
328,25.024555645190787
329,-88.43906018041135
330,187.246379351038
331,-65.45362330762084
332,65.54023438586735
333,80.35618193535774
334,98.80573011823427
335,-105.25456648520706
336,114.40423195114381
337,-34.919913638012964
338,88.60946315190677
339,-83.3695266316675
340,-202.23111370881165
341,158.22147833617686
342,-93.14817913445175
343,65.98163868296237
344,125.51306839360086
345,30.707355499000762
346,-175.2210346964473
347,-33.70497575494155
348,-47.95944908444725
349,-117.0260153699519
350,12.268165679294167
351,-88.14171507743457
352,-38.98401064752141
353,-163.41469582623273
354,-218.4656518375848
355,5.513056332182924
356,-205.94783949227795
357,185.72106530535578
358,-9.250012041071939
359,18.072027055070897
360,32.79779595765027
361,241.09242326438633
362,-27.385296548805492
363,134.03235586304976
364,57.39687945486871
365,10.538859602412828
366,-86.50825986153606
367,-9.656747138074085
368,223.4305261164976
369,-14.705534122345922
370,-137.92170182076526
371,-50.514771633962326
372,-93.67937978650806
373,8.816281629020178
374,-14.604026884372148
375,-62.851996673745035
376,-16.465554308773534
377,-172.96263958137422
378,-122.79177467687784
379,45.27389824413551
380,-37.30993136479994
381,-157.4384941458928
382,87.4983857544409
383,-0.320726423606585
384,133.2578424917392
385,-47.17220879759565
386,2.574661160173365
387,174.22751937911252
388,170.93008101686235
389,46.43335748404237
390,-26.720651010204968
391,59.63225225555164
392,111.65911278343589
393,-36.502766792909156
394,-69.13905266948353
395,-81.98900042555726
396,-186.03253492960033
397,125.2923358944641
398,65.36984068477607
399,57.059690694435666
